OtherSide,སིལ་སྙན,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:40 GMT+05:45",,"April 26, 2013, 22:42:02 GMT+05:45","April 26, 2013, 22:42:02 GMT+05:45","May 1, 2013, 22:42:02 GMT+05:45",cymbal with a small hump
OtherSide,ཕག་པ,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 14:31:26 GMT+05:45","April 26, 2013, 14:31:26 GMT+05:45","May 1, 2013, 14:31:26 GMT+05:45",pig
OtherSide,ཅིག་བྱེད་ན་གེ་ཉེན་གི་དོམ་ཡང་གོགས་གི་འདུག་  ཡིན་ན་ཡང་ད་ཏ་ཡག་པོ་ཡོང་གི་རེད་ཡོང་གི་མ་རེད།,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:36 GMT+05:45",,"April 26, 2013, 22:42:31 GMT+05:45","April 26, 2013, 22:42:31 GMT+05:45","May 1, 2013, 22:42:31 GMT+05:45","Perhaps also the vow of a Genyen, but is now the right time for it?"
OtherSide,མུག,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:36 GMT+05:45",,"April 26, 2013, 14:31:32 GMT+05:45","April 26, 2013, 14:31:32 GMT+05:45","May 1, 2013, 14:31:32 GMT+05:45",to bark
OtherSide,ཚོར་བ,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 22:27:41 GMT+05:45","April 26, 2013, 22:27:41 GMT+05:45","May 1, 2013, 22:27:41 GMT+05:45","sense, as in the 6 senses"
OtherSide,སྐྲག་པ།   ཞེད་པ།,Emotions,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:34 GMT+05:45",,,,,to fear
OtherSide,འདྲེ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:38 GMT+05:45",,,,,demon
OtherSide,སྟོང་པ་ཉིད,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:40 GMT+05:45",,,,,emptiness
OtherSide,འཇམ་པོ་བྱས་པ་,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:40 GMT+05:45",,"April 26, 2013, 14:32:02 GMT+05:45","April 26, 2013, 14:32:02 GMT+05:45","May 1, 2013, 14:32:02 GMT+05:45",to pet
OtherSide,རོལ་མོ་,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:39 GMT+05:45",,"April 26, 2013, 22:42:12 GMT+05:45","April 26, 2013, 22:42:12 GMT+05:45","May 1, 2013, 22:42:12 GMT+05:45",cymbal with the big hump
OtherSide,ཁ་བཏོན་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,daily prayer
OtherSide,འཇིགས་སྣང,Emotions,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:36 GMT+05:45",,,,,fear
OtherSide,rhinoceros,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:33 GMT+05:45",,"April 26, 2013, 14:32:27 GMT+05:45","April 26, 2013, 14:32:27 GMT+05:45","May 1, 2013, 14:32:27 GMT+05:45",བསེ་རུ་
OtherSide,ཤུབ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,cover/casing such as for a cymbal
OtherSide,རྣ་ལྕོག་,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 22:27:43 GMT+05:45","April 26, 2013, 22:27:43 GMT+05:45","May 1, 2013, 22:27:43 GMT+05:45",ear
OtherSide,རྨ,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 22:27:45 GMT+05:45","April 26, 2013, 22:27:45 GMT+05:45","May 1, 2013, 22:27:45 GMT+05:45",a wound
OtherSide,༡ བརྗོད་བྱ། ༢ དགོས་པ། ༣ ཉིང་དགོས། ༤ འབྲེལ་བ།,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:36 GMT+05:45",,,,,དགོས་སོགས་ཆོས་བཞི། 
OtherSide,ཀུ་ཁམས་བཟང་པོ་ཡིན་པས།,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:37 GMT+05:45",,"April 26, 2013, 22:27:48 GMT+05:45","April 26, 2013, 22:27:48 GMT+05:45","May 1, 2013, 22:27:48 GMT+05:45",Are you well?  Are you healthy?
OtherSide,ཀླད་པ,Body,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:38 GMT+05:45",,,,,brain
OtherSide,འཁོར་ཆེན།   མ་ནི་དུང་ཕྱུར།,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:34 GMT+05:45",,,,,prayer wheel
OtherSide,རང་ཤི་རྒྱག་པ,Emotions,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:41 GMT+05:45",,,,,to commit suicide
OtherSide,ལག་ལེན,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:35 GMT+05:45",,,,,"practice, as opposed to mere theory or study"
OtherSide,གྲུབ་མཐའ,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:40 GMT+05:45",,,,,philosophical system
OtherSide,སྟོང་པ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,empty
OtherSide,སྐུམ་བྱག་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,the typical type of prostration seen when going to puja
OtherSide,སྦྱིན་བདག,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:35 GMT+05:45",,,,,sponsor
OtherSide,ངོ་པོས་ཚང་མ་འགྱུར་པ་འགྲོ་གི་རེད།,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,Everything changes. 
OtherSide,ང་ལ་ཁྱེད་རང་གྱོག་པོ་གྲག་གི་རེད་བསམ་པའི་རེ་བ་ཡོད།,Body,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:39 GMT+05:45",,,,,I hope you get well soon. 
OtherSide,hand held prayer wheel,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:39 GMT+05:45",,,,,མ་ནི་ལག་སྐོར
OtherSide,རྔ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:37 GMT+05:45",,,,,drum
OtherSide,སྐྱག་པ,Bathroom,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:37 GMT+05:45",,,,,shit
OtherSide,ཤ་བ་,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:34 GMT+05:45",,"April 26, 2013, 14:32:33 GMT+05:45","April 26, 2013, 14:32:33 GMT+05:45","May 1, 2013, 14:32:33 GMT+05:45",deer
OtherSide,རྒྱ་,Body,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:35 GMT+05:45",,,,,beard
OtherSide,སྐྱང་བྱག་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:40 GMT+05:45",,,,,"The type of prostration where the person completely lies down on the ground, as is sometimes seen around stupas"
OtherSide,རྩེ་ལྔ་   རྩེ་དགུ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:38 GMT+05:45",,,,,the tops of a bell
QAMemory,I can not know the future. ,Time,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,རྗེས་མ་གི་ཀྱེད་ཆ་ཧ་གོ་གི་མེད།,0
QAMemory,Resume a `wget` download,Other,Unix,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"`wget -c URL` If there is a file of the name in the given URL in the current directory, then `wget` will resume the download.",0
QAMemory,don't have a good memory,Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 22:56:04 GMT+05:45","April 26, 2013, 22:56:04 GMT+05:45",,"April 27, 2013, 22:56:04 GMT+05:45",དྲན་པ་ཡག་པོ་མེད་པ་,1
QAMemory,Internationalization vs. localization,Localization,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Internationalization (i18n) is making your app work in different languages.  Localization (I10n) is adding localized data specific to language and locale.,0
QAMemory,What to do if it appears that saving your managed object context to the persistent store does nothing.  ,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,Look at your console log output.  There is probably some unacceptable inconsistency in the managed object context which prevents it from being saved to the database. ,0
QAMemory,Buddhism is very new to me. ,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,གསང་རྒྱས་ཀྱི་ཆོས་ངས་ངོས་ལ་གསར་པ་རེད་རེད་འདུག,0
QAMemory,I am doing nothing,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,གང་ཡང་བྱས་གི་མེད།,0
QAMemory,Asking an object for information vs. asking an object to perform some task. ,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Asking an object for information is a departure from encapsulation. Asking an object to perform some task is preferred because it maintains encapsulation. Getters that return internal state are a liability.  Use them as little as possible. ,0
QAMemory,When to handle errors.  ,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Always handle errors. Always check for them and handle them. Not doing so leads to brittle programs.,0
QAMemory,Is he polite?,Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 22:57:34 GMT+05:45","April 26, 2013, 22:57:34 GMT+05:45",,"April 27, 2013, 22:57:34 GMT+05:45",ཁོང་ཡ་རབས་རེད་པས།,1
QAMemory,crazy,Emotions,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 26, 2013, 22:57:36 GMT+05:45","April 26, 2013, 22:57:36 GMT+05:45","May 1, 2013, 22:57:36 GMT+05:45",སྨྱོན་པ,1
QAMemory,To-many relationship,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"Allow a relationship to point to more than one destination.  For example, a photographer entity can point to more than one photo entity.",0
QAMemory,furniture/furnishings,Household,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ནང་སྤྱད་,0
QAMemory,Create a stack trace on an iOS device,Debugging,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Press both volume buttons and the home button simultaneously,0
QAMemory,Center the content inside a `UIControl`,Views,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,`control.contentVerticalAlignment = UIControlContentVerticalAlignmentCenter;`,0
QAMemory,"Aversion, disgust, desire to avoid",Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 22:57:46 GMT+05:45","April 26, 2013, 22:57:46 GMT+05:45",,"April 27, 2013, 22:57:46 GMT+05:45",ཞེ་ཁྲེལ།   ཞེན་ལོག,1
QAMemory,How to treat intentional technical debt,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"If you must introduce technical debt for the sale of a deadline, then go ahead and do it, but make an action card about this code so that you will go back and fix it as soon as you have time. ",0
QAMemory,Some classes are not being generated when you do a Core Data model Create NSManagedObject subclass,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Make sure you have all the entities you want to subclass selected in the model window,0
QAMemory,Get text out of a `UITextField`,Views,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"Through its delegate.  `- (BOOL)textFieldShouldReturn:(UITextField*)sender;`, `- (void)textFieldDidEndEditing:(UITextField*)sender;`",0
QAMemory,fragment,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,ཆག་གྲུམ,0
QAMemory,to fear,Emotions,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:52:58 GMT+05:45","April 23, 2013, 21:52:58 GMT+05:45","April 28, 2013, 21:52:58 GMT+05:45",སྐྲག་པ།   ཞེད་པ།,1,fear,འཇིགས་སྣང
QAMemory,`senTestCase`,Testing,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,Abstract test case class.  It automatically runs all methods whose names begin with `test`,0
QAMemory,punishment,Other,Tibetan,1,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཉེས་ཆད་,1
QAMemory,Class method to call for animating changes to the view hierarchy,Animation,Cocoa,0,3,0,2.05,1,3,0,"April 23, 2013, 12:20:16 GMT+05:45","April 25, 2013, 13:28:47 GMT+05:45","April 25, 2013, 13:28:47 GMT+05:45",,"April 26, 2013, 13:28:47 GMT+05:45","`+ (void)transitionFromView:(UIView*)fromView 
toView:(UIView*)toView 
duration:(NSTimeInterval)duration 
options:(UIViewAnimationOptions)options
completion:(void (^)(BOOL finished))completion;`",0
QAMemory,When to reuse code,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Reuse code when it decreases dependencies. Do not link some code with some completely unrelated part of the code base for the same of saving a few lines of code duplication. ,0
QAMemory,"reflection, as in what a mirror produces",Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:15:42 GMT+05:45","April 26, 2013, 23:15:42 GMT+05:45",,"April 27, 2013, 23:15:42 GMT+05:45",གཟུགས་བརྙན,1
QAMemory,cymbal with the big hump,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:51:43 GMT+05:45","April 23, 2013, 21:51:43 GMT+05:45","April 28, 2013, 21:51:43 GMT+05:45",རོལ་མོ་,1,cymbal with a small hump,སིལ་སྙན
QAMemory,Gameification,User Experience,Psychology,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"We expect badges, level ups, bonuses, leader board",0
QAMemory,test case,Testing,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,Exercises a unit of code in a specific way,0
QAMemory,to wipe,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,འབྱིད་པ,0
QAMemory,Putting things in your code that no one will see. ,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Don't put anything cute. You never know when someone might take screenshots or do a demo for customers. Even the Windows 2000 source code became public. ,0
QAMemory,`NSKeyedUnarchiver`,File System,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Retrieves an object graph from an `NSData` object,0
QAMemory,hail,Weather,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,སེར་བ,0
QAMemory,How to get to users. ,App Design,Programming,0,0,1,2.05,2,1,1,"April 23, 2013, 12:20:15 GMT+05:45","April 23, 2013, 20:35:56 GMT+05:45","April 24, 2013, 20:35:56 GMT+05:45","April 26, 2013, 18:49:30 GMT+05:45","April 29, 2013, 20:35:56 GMT+05:45",Simply be a great app and your marketing will happen for you.,0
QAMemory,"Not similar, different kinds.  For example, there are many different kinds of memories. ",Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:17:22 GMT+05:45","April 26, 2013, 23:17:22 GMT+05:45",,"April 27, 2013, 23:17:22 GMT+05:45",མི་འདྲ་བ།   དཔེར་ན་དྲན་པ་མི་འདྲ་བ་མང་པོ་འདུག,1
QAMemory,Don't worry,Emotions,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 26, 2013, 23:15:33 GMT+05:45","April 26, 2013, 23:15:33 GMT+05:45","May 1, 2013, 23:15:33 GMT+05:45",སེམས་ཁྲལ་མ་བྱས་ཨ།,1
QAMemory,`UIDocumentStateConflict`,Documents,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,A conflict occurs in iCloud due to different versions trying to be written to iCloud simultaneously from different devices.  ,0
QAMemory,ཡོངས་གྲགས,People,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:26:23 GMT+05:45","April 26, 2013, 23:26:23 GMT+05:45",,"April 27, 2013, 23:26:23 GMT+05:45",famous,1
QAMemory,"just, or just because",Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,འདུག་སི,0
QAMemory,Listening to user feedback,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"Be careful when listening to them.  Most of the advice you get is wrong.  Users always want new features, but this always creates more problems.",0
QAMemory,Information streamlining,App Design,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:16 GMT+05:45",,"April 23, 2013, 19:32:43 GMT+05:45","April 23, 2013, 19:32:43 GMT+05:45","April 28, 2013, 19:32:43 GMT+05:45",Use a gesture to move between information so that the app can immediately show what the user wants and fill the entire screen with it.,0
QAMemory,attendant,People,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:30:04 GMT+05:45","April 26, 2013, 23:30:04 GMT+05:45",,"April 27, 2013, 23:30:04 GMT+05:45",ཞབས་ཕྱི,1
QAMemory,The danger of design meetings. ,General,Design,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"People tend to listen to statements like, ""What if the user wants to,"" which ads to elaborate features and complex design. ",0
QAMemory,You receive no response to an e-mail,General,Psychology,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"This can also mean that the person simply doesn't find your e-mail's contents tasteful or useful. Rather than resending it, it may be best to let it die. ",0
QAMemory,"When creating a new app, should you focus on the content that the app will display or the engineering of the app itself?",General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Engineering and content in parallel is important.  One without the other is useless.  ,0
QAMemory,Animation class method in `UIView`,Animation,Cocoa,0,3,0,2.05,1,3,0,"April 23, 2013, 12:20:16 GMT+05:45","April 25, 2013, 13:25:17 GMT+05:45","April 25, 2013, 13:25:17 GMT+05:45",,"April 26, 2013, 13:25:17 GMT+05:45","`+ (void)animatedWithDuration:(NSTimeInterval)duration 
delay:(NSTimeInterval)delay 
options:(UIViewAnimationOptions)options
animations:(void (^)(void))animations 
completion:(void (^)(BOOL finished)completion`",0
QAMemory,Have a mental problem,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཀླད་པ་ཁྲོ་རླག་འགྲོ་སོང,0
QAMemory,Testing installation or deployment process. ,Testing,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"This is often done very last just before shipping, but this is a bad idea. Test the installation procedure on fresh environments periodically, because this will be a vital part of the experience for the customer and it will reveal to you potentially incorrect assumptions your code makes about the environment.",0
QAMemory,conceit,Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:03:06 GMT+05:45","April 26, 2013, 23:03:06 GMT+05:45",,"April 27, 2013, 23:03:06 GMT+05:45",རང་ཐོན་,1
QAMemory,Mac Icons,App Design,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:16 GMT+05:45",,"April 23, 2013, 13:38:09 GMT+05:45","April 23, 2013, 13:38:09 GMT+05:45","April 28, 2013, 13:38:09 GMT+05:45",Do not use the same icon for iOS and Mac.  Mac icons are not finger buttons.,0
QAMemory,sour,Food,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:18:22 GMT+05:45","April 26, 2013, 23:18:22 GMT+05:45",,"April 27, 2013, 23:18:22 GMT+05:45",སྐྱུར་མོ་,1
QAMemory,Make a given object the first responder,Views,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Send the message `becomeFirstResponder`,0
QAMemory,Delete Rule,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Nullify = Delete only this entity.  Cascade = delete this entity and anything that it had a relationship to.,0
QAMemory,Create a `UIManagedDocument`,Documents,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`UIManagedDocument* document = [[UIManagedDocument] initWithFileURL:(URL*)url;`,0
QAMemory,to affect,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཕན་ནུས་བྱེད་པ,0
QAMemory,motorcycle,Transportation,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,སྦག་སྦག་,0
QAMemory,MagicalRecord parent/child managed object context treatment.,Magical Record,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Creating a new managed object context by default will make it a child of the default `NSManagedObjectContext`,0
QAMemory,Best way to run unit tests,Testing,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,Unit test execution as a part of the build process,0
QAMemory,office,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ལས་ཁུང་,0
QAMemory,Reduce the difficulties caused by using 3rd party code. ,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Interface away the interaction with the 3rd party code. Don't interlace their code with your code. ,0
QAMemory,objc_autorelease causes an EXEC_BAD_ACCESS error,Debugging,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Are you failing to give a return value on a non-void method?,0
QAMemory,facilities,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,མཐུན་རྐྱེན་,0
QAMemory,He is pretending that he can not speak English. ,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,མ་ཟོག་རྫུ་བྱེད་པ,0
QAMemory,2 words for burden,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཁལ།   འགན་ཆེན་པོ།,0
QAMemory,It's time for me to go.,Time,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,འགྲོ་རན་ཞགས།,0
QAMemory,Get the URL of the ubiquity container,iCloud,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,`[[NSFileManager defaultManager] URLForUbiquityContainerIdentifier:nil];`,0
QAMemory,affection,Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:03:30 GMT+05:45","April 26, 2013, 23:03:30 GMT+05:45",,"April 27, 2013, 23:03:30 GMT+05:45",བརྩེ་སེམས,1
QAMemory,When something depends on someone else,Life,Personal,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"Do not assume that their interests align with yours.  Rather, ask them about their interests and concerns.  What makes that person tick?  What does this person need to find in order to make the decision that you want?",0
QAMemory,Methods run before and after each test,OCUnit,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,`setUp` and `tearDown`,0
QAMemory,Declare a constant variable for use throughout a scope,Variables,C,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,`const int oneDay = 24*60*60;`,0
QAMemory,Are you well?  Are you healthy?,Body,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:29:51 GMT+05:45","April 23, 2013, 21:29:51 GMT+05:45","April 28, 2013, 21:29:51 GMT+05:45",ཀུ་ཁམས་བཟང་པོ་ཡིན་པས།,1
QAMemory,Type of pointer that `NSNotificationCenter` keeps to an object that is listening,Notifications,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"`unsafe, retained`.  As a result, you need to always explicitly remove an observer from a notification center",0
QAMemory,How are the attributes of a Data Model entity accessed?,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"`valueForKey:` and `setValueForKey`.  If you subclass `NSManagedObject`, then you can access them as `@property`s.",0
QAMemory,`NSNotificationCenter`,Notifications,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,A clearing house for `NSNotification`s,0
QAMemory,Can you add data in a category?,Patterns,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,No.  You can not add properties.,0
QAMemory,faulting,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Putting objects into memory as they are actually used rather than at the moment they are identified by something like a database query.,0
QAMemory,Delete an object in the database,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`self.document.managedObjectContext deleteObject:OBJECT];`,0
QAMemory,heredity,Family,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:14 GMT+05:45","April 26, 2013, 23:18:03 GMT+05:45","April 26, 2013, 23:18:03 GMT+05:45",,"April 27, 2013, 23:18:03 GMT+05:45",རིགས་རྒྱུད་ཀྱི་རང་གཤིས,1
QAMemory,Knowing how many active users you have,App Store,Cocoa,0,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 21:58:17 GMT+05:45","April 26, 2013, 21:58:17 GMT+05:45",,"April 27, 2013, 21:58:17 GMT+05:45",The integral of the daily upgrades curve is your daily user base.,0
QAMemory,First step of using MagicalRecord,Magical Record,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"Import ""CoreData+MagicalRecord.h"" in your .pch file.  In AppDelegate.m, in `didFinishLaunchingWithOptions:`  `[MagicalRecord setupCoreDataStackWithStoreNamed:@""CoreData.sqlite""];` Also in AppDelegate.m, in `applicationWillTerminate:` put `[MagicalRecord cleanUp];`",0
QAMemory,Requirements for using iCloud,iCloud,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Entitlements,0
